work_type,title,byline,release_date,month,day,extra,source_url,entry_date,peak_date,peak_position,date_source
song,Lady Marmalade,"Christina Aguilera, Lil' Kim, Mýa and Pink",1974-08-03,08,03,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-05-05,2001-06-02,1,wikidata:P577
song,Never Had a Dream Come True,S Club 7,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-05-12,2001-05-12,10,
song,What Would You Do?,City High,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-05-19,2001-05-26,8,
song,Get Ur Freak On,Missy Elliott,2001-03-13,03,13,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-05-26,2001-06-30,7,wikitext:released
song,I'm Like a Bird,Nelly Furtado,2000-11-28,11,28,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-05-26,2001-05-26,9,wikidata:P577
song,Fiesta,R. Kelly featuring Jay-Z,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-06-02,2001-06-23,6,
song,My Baby,Lil' Romeo,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-06-09,2001-06-30,3,
song,Drops of Jupiter (Tell Me),Train,2001-07-23,07,23,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-06-16,2001-06-23,5,wikidata:P577
song,Let Me Blow Ya Mind,Eve featuring Gwen Stefani,2001-03-15,03,15,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-06-30,2001-08-18,2,wikidata:P577
song,There You'll Be,Faith Hill,2001-02,02,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-06-30,2001-06-30,10,wikidata:P577
song,U Remind Me,Usher,2001-05-19,05,19,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-07-07,2001-07-07,1,wikidata:P577
song,Bootylicious,Destiny's Child,2001-05-20,05,20,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-07-14,2001-08-04,1,wikidata:P577
song,Drive,Incubus,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-07-14,2001-07-28,9,
song,Hit 'Em Up Style (Oops!),Blu Cantrell,2001-06-26,06,26,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-07-14,2001-07-21,2,wikidata:P577
song,All or Nothing,O-Town,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-07-21,2001-07-28,3,
song,Fallin,Alicia Keys,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-08-04,2001-08-18,1,
song,Loverboy,Mariah Carey featuring Cameo,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-08-04,2001-08-04,2,
song,I'm Real,Jennifer Lopez featuring Ja Rule,2001-06-19,06,19,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-08-11,2001-09-08,1,wikitext:released
song,Where the Party At,Jagged Edge featuring Nelly,2001-05-14,05,14,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-08-11,2001-09-15,3,wikidata:P577
song,It's Been Awhile,Staind,2001-03-20,03,20,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-08-25,2001-10-20,5,wikidata:P577
song,Someone to Call My Lover,Janet Jackson,2001-06-26,06,26,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-09-01,2001-09-01,3,wikidata:P577
song,Family Affair,Mary J. Blige,1966-09-12,09,12,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-09-22,2001-11-03,1,wikitext:released
song,You Rock My World,Michael Jackson,2001-08-22,08,22,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-09-22,2001-09-22,10,wikitext:released
song,Izzo (H.O.V.A.),Jay-Z,2001-06-19,06,19,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-09-29,2001-10-20,8,wikidata:P577
song,Differences,Ginuwine,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-10-13,2001-10-27,4,
song,Hero,Enrique Iglesias,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-10-27,2001-11-17,3,
song,The Star Spangled Banner,Whitney Houston,1814,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-10-27,2001-10-27,6,wikidata:P577
song,Livin' It Up,Ja Rule featuring Case,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-11-03,2001-12-08,6,
song,Turn Off the Light,Nelly Furtado,2001-08-14,08,14,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-11-03,2001-11-10,5,wikidata:P577
song,U Got It Bad,Usher,2001-09-04,09,04,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-11-03,2001-12-15,1,wikidata:P577
song,Only Time,Enya,2000-11-20,11,20,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-11-10,2001-11-10,10,wikidata:P577
song,How You Remind Me,Nickelback,2001-06-28,06,28,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-11-17,2001-12-22,1,wikidata:P577
song,Emotion,Destiny's Child,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-12-01,2001-12-01,10,
song,Get the Party Started,Pink,2001-10-09,10,09,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-12-08,2001-12-29,4,wikidata:P577
song,"Whenever, Wherever",Shakira,2001-08-27,08,27,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-12-15,2001-12-29,6,wikidata:P577
song,Always on Time,Ja Rule featuring Ashanti,2001-11-27,11,27,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-12-22,2001-02-23,1,wikidata:P577
song,My Sacrifice,Creed,2001-10-15,10,15,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2001,2001-12-29,2001-02-09,4,wikidata:P577
song,A Woman's Worth,Alicia Keys,2001-10-16,10,16,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-01-05,2002-02-09,7,wikidata:P577
song,Wherever You Will Go,The Calling,2001-06-04,06,04,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-01-26,2002-03-16,5,wikidata:P577
song,Hey Baby,No Doubt featuring Bounty Killer,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-02-02,2002-03-02,5,
song,In the End,Linkin Park,2001-10-01,10,01,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-02-02,2002-03-30,2,wikidata:P577
song,Ain't It Funny (Murder Remix),Jennifer Lopez featuring Ja Rule,2002-01-07,01,07,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-02-09,2002-03-09,1,wikitext:released
song,What About Us?,Brandy,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-02-23,2002-03-16,7,
song,7 Days,Craig David,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-03-02,2002-03-02,10,
song,Blurry,Puddle of Mudd,2001-10-16,10,16,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-03-09,2002-05-11,5,wikitext:released
song,Can't Get You Out of My Head,Kylie Minogue,2001-09-08,09,08,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-03-16,2002-03-23,7,wikidata:P577
song,Oops (Oh My),Tweet featuring Missy Elliott,2002-04-23,04,23,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-03-23,2002-05-04,7,wikidata:P577
song,What's Luv?,Fat Joe featuring Ashanti and Ja Rule,2002-02-04,02,04,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-03-23,2002-04-06,2,wikidata:P577
song,Foolish,Ashanti,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-03-30,2002-04-20,1,
song,Girlfriend,N Sync featuring Nelly,2007-04-20,04,20,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-03-30,2002-04-06,5,infobox:released
song,U Don't Have to Call,Usher,2002-01-12,01,12,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-04-06,2002-05-04,3,wikidata:P577
song,A Thousand Miles,Vanessa Carlton,2002-02-12,02,12,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-04-20,2002-05-18,5,wikidata:P577
song,I Need a Girl (Part One),P. Diddy featuring Usher and Loon,2002-02-25,02,25,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-04-27,2002-05-25,2,wikitext:released
song,Don't Let Me Get Me,Pink,2002-02,02,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-05-04,2002-05-11,8,wikidata:P577
song,All You Wanted,Michelle Branch,2002-01-22,01,22,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-05-11,2002-05-25,6,wikidata:P577
song,Underneath Your Clothes,Shakira,2002-04-18,04,18,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-05-18,2002-05-18,9,wikidata:P577
song,The Middle,Jimmy Eat World,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-05-25,2002-06-22,5,
song,Without Me,Eminem,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-05-25,2002-06-29,2,
song,Hot in Herre,Nelly,2002-05-14,05,14,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-06-01,2002-06-29,1,wikidata:P577
song,Addictive,Truth Hurts featuring Rakim,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-06-08,2002-06-08,9,
song,Oh Boy,Cam'ron featuring Juelz Santana,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-06-15,2002-07-06,4,
song,Hero,Chad Kroeger featuring Josey Scott,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-06-29,2002-07-13,3,
song,I'm Gonna Be Alright,Jennifer Lopez featuring Nas,2002-04-01,04,01,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-06-29,2002-06-29,10,wikitext:released
song,Complicated,Avril Lavigne,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-07-13,2002-08-03,2,
song,I Need a Girl (Part Two),"P. Diddy featuring Tammy Ruggeri, Ginuwine, Loon, and Mario Winans",2002-05-21,05,21,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-07-13,2002-08-03,4,wikitext:released
song,Dilemma,Nelly featuring Kelly Rowland,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-07-27,2002-08-17,1,
song,Down 4 U,"Irv Gotti presents The Inc. featuring Ja Rule, Ashanti, Charli Baltimore and Vita",2002-05-02,05,02,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-08-03,2002-08-17,6,wikidata:P577
song,Just a Friend 2002,Mario,2002-04-22,04,22,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-08-03,2002-08-24,4,wikitext:released
song,Heaven,DJ Sammy and Yanou featuring Do,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-08-10,2002-08-10,8,
song,Nothin,N.O.R.E.,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-08-10,2002-08-10,10,
song,Just Like a Pill,Pink,2002-06-10,06,10,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-08-17,2002-08-17,8,wikidata:P577
song,Gangsta Lovin,Eve featuring Alicia Keys,2002-09,09,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-08-24,2002-09-14,2,wikidata:P577
song,Happy,Ashanti,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-08-24,2002-09-07,8,
song,Cleanin' Out My Closet,Eminem,2002-09,09,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-08-31,2002-09-21,4,wikidata:P577
song,Long Time Gone,Dixie Chicks,2002-05-17,05,17,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-08-31,2002-08-31,7,wikidata:P577
song,One Last Breath,Creed,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-09-14,2002-09-28,6,
song,Gotta Get thru This,Daniel Bedingfield,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-09-28,2002-09-28,10,
song,A Moment Like This,Kelly Clarkson,2002-09-17,09,17,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-10-05,2002-10-05,1,wikidata:P577
song,Hey Ma,"Cam'ron featuring Juelz Santana, Freekey Zekey and Toya",,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-10-05,2002-11-02,3,
song,Move Bitch,Ludacris featuring Mystikal and Infamous 2.0,2002-05-21,05,21,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-10-05,2002-10-05,10,wikidata:P577
song,Work It,Missy Elliott,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-10-12,2002-11-16,2,
song,Lose Yourself,Eminem,2002-10-22,10,22,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-10-19,2002-11-09,1,wikidata:P577
song,Luv U Better,LL Cool J,2002-08-13,08,13,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-10-19,2002-11-16,4,wikidata:P577
song,Underneath It All,No Doubt featuring Lady Saw,2002-08-15,08,15,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-10-19,2002-11-23,3,wikidata:P577
song,Sk8er Boi,Avril Lavigne,2002-08-10,08,10,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-11-02,2002-11-02,10,wikidata:P577
song,The Game of Love,Santana featuring Michelle Branch,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-11-02,2002-11-30,5,
song,Die Another Day,Madonna,2002,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-11-09,2002-11-09,8,wikidata:P577
song,Gimme the Light,Sean Paul,2002,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-11-16,2002-12-07,7,wikidata:P577
song,Jenny from the Block,Jennifer Lopez featuring Jadakiss and Styles,2002-11,11,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-11-23,2002-12-07,3,wikidata:P577
song,03 Bonnie & Clyde,Jay-Z featuring Beyoncé,2002-10-10,10,10,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-12-07,2002-12-28,4,wikidata:P577
song,Air Force Ones,"Nelly featuring Kyjuan, Ali and Murphy Lee",,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-12-07,2002-01-04,3,
song,Don't Mess with My Man,Nivea featuring Brian and Brandon Casey,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-12-14,2002-12-21,8,
song,Beautiful,Christina Aguilera,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-12-21,2002-02-01,2,
song,"Bump, Bump, Bump",B2K featuring P. Diddy,2002-10-23,10,23,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2002,2002-12-28,2002-02-01,1,wikidata:P577
song,Love of My Life (An Ode to Hip-Hop),Erykah Badu featuring Common,2002-08-20,08,20,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2003,2003-01-04,2003-01-04,9,wikidata:P577
song,Landslide,Dixie Chicks,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2003,2003-01-11,2003-03-08,7,
song,All I Have,Jennifer Lopez featuring LL Cool J,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2003,2003-01-25,2003-02-08,1,
song,Cry Me a River,Justin Timberlake,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2003,2003-01-25,2003-02-01,3,
song,I'm With You,Avril Lavigne,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2003,2003-01-25,2003-02-01,4,
song,Mesmerize,Ja Rule featuring Ashanti,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2003,2003-02-01,2003-02-15,2,
song,Miss You,Aaliyah,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2003,2003-02-01,2003-04-05,3,
song,In da Club,50 Cent,2003-01-07,01,07,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2003,2003-02-15,2003-03-08,1,wikidata:P577
song,Gossip Folks,Missy Elliott featuring Ludacris,2002-12-09,12,09,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2003,2003-02-22,2003-03-08,8,wikitext:released
song,Ignition (Remix),R. Kelly,2003-10-22,10,22,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2003,2003-03-15,2003-03-29,2,wikidata:P577
song,Picture,Kid Rock featuring Sheryl Crow or Allison Moorer,1998-07-20,07,20,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2003,2003-03-15,2003-04-05,4,wikitext:released
song,How You Gonna Act Like That,Tyrese,2002-11-19,11,19,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2003,2003-03-29,2003-03-29,7,wikidata:P577
song,Excuse Me Miss,Jay-Z featuring Pharrell,2006-04-17,04,17,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2003,2003-04-05,2003-04-12,8,wikidata:P577
song,Get Busy,Sean Paul,2003-05-23,05,23,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2003,2003-04-05,2003-05-10,1,wikidata:P577
song,When I'm Gone,3 Doors Down,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2003,2003-04-05,2003-04-26,4,
song,Beautiful,Snoop Dogg featuring Pharrell and Uncle Charlie Wilson,,,,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2003,2003-04-12,2003-04-26,6,
song,21 Questions,50 Cent featuring Nate Dogg,2003-04-29,04,29,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2003,2003-04-19,2003-05-31,1,wikidata:P577
song,Can't Let You Go,Fabolous featuring Lil' Mo and Mike Shorey,2003-02-23,02,23,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2003,2003-04-26,2003-05-31,4,wikidata:P577
song,I Know What You Want,Busta Rhymes and Mariah Carey featuring The Flipmode Squad,2003-05-13,05,13,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2003,2003-04-26,2003-05-31,3,wikidata:P577
song,God Bless the U.S.A.,American Idol Finalists,1984-05-21,05,21,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2003,2003-05-03,2003-05-03,4,wikitext:released
song,Rock Your Body,Justin Timberlake,2003-04-08,04,08,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2003,2003-05-03,2003-05-10,5,wikidata:P577
song,Bring Me to Life,Evanescence,2003-04-07,04,07,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2003,2003-05-10,2003-06-07,5,wikidata:P577
song,Magic Stick,Lil' Kim featuring 50 Cent,2003-04-08,04,08,US Top 10,https://en.wikipedia.org/wiki/List_of_Billboard_Hot_100_top-ten_singles_in_2003,2003-05-31,2003-07-12,2,wikidata:P577
